id,age,status,country,created_at
7426,94,trial,US,2023-06-10 20:32:29.622107
7427,53,free,US,2023-10-15 12:21:28.857323
7428,77,paid,US,2023-11-28 01:25:32.518468
7429,38,free,BR,2023-03-12 08:13:49.931198
7430,67,free,BR,2023-02-13 19:10:39.857167
7431,71,free,BR,2023-12-21 02:54:25.322332
7432,42,free,BR,2023-03-06 14:52:38.598417
7433,64,trial,US,2023-03-15 03:43:41.437137
7434,53,paid,BR,2023-01-31 17:58:02.217726
7435,76,free,BR,2023-08-19 00:06:43.173881
7436,36,free,BR,2023-08-02 13:47:47.207114
7437,88,free,IF,2023-11-02 04:05:56.410258
7438,76,paid,BR,2023-10-03 11:50:32.093485
7439,97,free,FR,2023-07-23 05:32:47.589483
7440,73,free,US,2023-11-01 21:41:47.007516
7441,67,free,US,2023-01-10 10:29:51.210179
7442,78,free,BR,2023-07-03 14:03:43.598465
7443,68,free,US,2023-02-26 09:33:57.928637
7444,73,free,US,2023-03-26 12:07:13.525484
7445,78,free,US,2023-10-21 11:41:38.226524
7446,40,trial,IF,2023-07-20 11:38:56.885821
7447,47,free,US,2023-03-30 12:34:39.441624
7448,37,trial,US,2023-01-16 20:45:11.647023
7449,73,free,US,2023-08-12 05:39:02.359851
7450,49,free,BR,2023-07-04 15:52:49.592892
7451,68,free,US,2023-04-27 23:47:42.946854
7452,34,paid,US,2023-07-16 07:26:41.624298
7453,46,paid,BR,2023-12-25 20:28:03.212487
7454,69,paid,US,2023-05-22 09:53:48.73902
7455,94,paid,BR,2023-12-02 19:33:35.803164
7456,91,free,US,2023-06-09 15:38:51.743659
7457,68,paid,US,2023-05-31 13:34:42.305106
7458,43,trial,US,2023-04-11 19:14:02.422482
7459,62,free,US,2023-10-20 07:06:28.21802
7460,81,free,BR,2023-04-19 06:03:58.618591
7461,31,free,BR,2023-01-16 03:33:51.544631
7462,79,free,US,2023-06-19 15:59:09.958004
7463,54,paid,US,2023-10-11 09:47:37.266139
7464,61,trial,US,2023-11-26 04:51:01.867067
7465,44,free,BR,2023-10-11 05:49:13.906054
7466,28,free,US,2023-06-15 07:34:24.082892
7467,45,free,US,2023-12-21 19:44:24.146983
7468,38,free,US,2023-05-10 19:17:30.586594
7469,73,free,US,2023-12-05 19:05:34.724239
7470,90,paid,BR,2023-05-26 04:29:21.877865
7471,59,free,US,2023-01-30 10:33:17.198993
7472,91,free,US,2023-12-06 03:37:12.815359
7473,34,free,BR,2023-01-22 08:10:28.96616
7474,58,free,IF,2023-01-27 03:20:59.706314
7475,42,free,IF,2023-01-27 15:20:30.31018
7476,19,paid,FR,2023-07-29 21:58:48.452555
7477,92,free,BR,2023-05-02 14:36:58.228232
7478,93,free,US,2023-12-31 21:24:33.095738
7479,66,free,BR,2023-04-03 07:42:42.289176
7480,63,trial,US,2023-01-07 02:21:21.46245
7481,41,free,IF,2023-08-05 21:36:17.559652
7482,55,paid,BR,2023-07-05 14:34:15.970855
7483,65,trial,BR,2023-03-29 21:19:00.116421
7484,69,free,US,2023-07-22 11:30:14.516782
7485,33,paid,BR,2023-10-10 12:19:50.863007
7486,60,trial,FR,2023-01-05 22:44:17.254556
7487,68,free,US,2023-10-31 17:56:07.642295
7488,61,paid,US,2023-09-30 16:08:38.340031
7489,97,trial,BR,2023-11-12 20:36:26.03087
7490,90,paid,US,2023-05-03 13:03:20.761708
7491,26,free,IF,2023-05-13 08:01:53.832089
7492,70,paid,US,2023-01-11 14:45:47.315367
7493,65,free,US,2023-03-28 06:23:44.252632
7494,58,paid,US,2023-07-15 21:00:58.890979
7495,97,free,US,2023-06-13 16:56:48.713074
7496,92,paid,US,2023-09-18 09:21:56.025981
7497,89,free,IF,2023-07-05 13:45:35.031562
7498,98,free,FR,2023-06-05 08:16:24.044244
7499,70,paid,BR,2023-02-09 00:44:18.443
7500,24,paid,FR,2023-08-20 16:10:03.779942
7501,90,trial,US,2023-01-12 04:16:32.495653
7502,63,free,BR,2023-02-25 11:47:50.892136
7503,98,free,US,2023-06-19 16:16:55.222221
7504,53,trial,US,2023-08-12 16:00:40.475266
7505,30,paid,US,2023-06-05 22:53:28.094301
7506,79,paid,FR,2023-05-02 23:58:37.676087
7507,55,free,FR,2023-11-22 09:13:14.861875
7508,18,free,FR,2023-09-27 03:55:17.860797
7509,23,free,BR,2023-05-11 21:43:04.175473
7510,37,free,US,2023-03-27 11:35:17.363238
7511,29,free,FR,2023-05-21 23:28:06.290451
7512,56,paid,US,2023-08-11 08:43:06.591605
7513,57,free,US,2023-06-18 12:25:27.239086
7514,83,free,US,2023-03-26 08:02:52.268031
7515,29,free,BR,2023-08-14 13:51:22.821064
7516,77,free,BR,2023-11-14 02:40:02.755334
7517,27,paid,US,2023-03-28 21:56:51.74146
7518,34,free,US,2023-03-25 06:26:03.125568
7519,86,paid,US,2023-02-28 06:45:46.969336
7520,57,free,US,2023-10-08 01:30:29.603885
7521,90,free,FR,2023-11-12 04:19:52.01407
7522,82,paid,US,2023-09-01 09:39:08.59459
7523,58,paid,US,2023-12-14 18:51:46.701966
7524,23,free,IF,2023-01-15 13:19:21.700525
7525,67,free,BR,2023-11-09 16:14:33.738064
7526,88,free,BR,2023-04-21 07:45:04.705851
7527,73,trial,US,2023-03-17 19:54:16.406641
7528,27,free,US,2023-12-13 07:06:42.397879
7529,78,free,BR,2023-12-13 07:41:34.517046
7530,95,free,US,2023-05-03 16:42:58.66344
7531,55,free,FR,2023-08-23 14:29:13.231178
7532,52,paid,US,2023-08-27 10:47:49.188743
7533,74,free,BR,2023-03-23 13:48:49.392472
7534,59,free,US,2023-11-03 08:19:53.573843
7535,30,free,US,2023-05-25 12:29:44.777613
7536,64,free,IF,2023-12-21 14:49:47.30115
7537,81,free,BR,2023-08-11 21:13:24.693225
7538,80,free,US,2023-09-12 12:54:36.825656
7539,78,free,US,2023-06-20 05:15:02.010418
7540,44,free,BR,2023-05-04 01:59:59.457243
7541,64,free,US,2023-09-30 06:35:24.679456
7542,91,free,BR,2023-12-19 02:48:44.078324
7543,85,free,BR,2023-08-30 02:18:38.9308
7544,38,free,BR,2023-07-29 09:28:45.793165
7545,27,free,BR,2023-02-01 08:20:43.086942
7546,55,free,IF,2023-05-04 04:24:29.714663
7547,86,free,US,2023-05-21 11:56:17.930906
7548,41,free,BR,2023-12-24 10:05:31.27516
7549,62,free,US,2023-07-26 11:13:30.421462
7550,68,free,BR,2023-10-09 19:44:55.109134
7551,66,free,IF,2023-03-13 00:17:13.913804
7552,18,paid,US,2023-03-03 21:42:43.976063
7553,69,paid,US,2023-10-07 03:43:16.265894
7554,46,free,US,2023-08-20 01:18:50.419549
7555,82,free,US,2023-11-05 11:05:03.202306
7556,60,paid,BR,2023-09-10 11:34:15.197638
7557,77,free,US,2023-06-13 06:17:23.152446
7558,19,trial,US,2023-03-24 10:19:35.834449
7559,64,free,US,2023-05-08 17:13:01.651554
7560,31,free,BR,2023-09-14 05:01:10.058816
7561,24,paid,FR,2023-05-22 00:04:58.420037
7562,85,free,US,2023-11-19 14:34:47.453147
7563,27,free,IF,2023-09-28 08:15:38.569032
7564,34,free,BR,2023-03-26 14:52:28.268564
7565,20,paid,BR,2023-09-25 16:47:02.242513
7566,30,free,IF,2023-12-23 02:30:46.4565
7567,79,paid,FR,2023-09-08 12:00:49.716162
7568,42,free,US,2023-11-27 14:43:28.527913
7569,51,trial,BR,2023-08-25 15:43:29.906494
7570,62,free,US,2023-07-31 17:22:01.476384
7571,64,free,BR,2023-12-29 22:59:19.29734
7572,94,free,US,2023-03-04 18:51:22.220798
7573,82,free,BR,2023-08-17 19:09:30.384003
7574,86,trial,BR,2023-11-14 14:33:12.475071
7575,47,paid,US,2023-06-09 00:32:09.260058
7576,57,free,US,2023-09-10 16:54:36.735665
7577,66,free,US,2023-07-07 07:58:40.74727
7578,20,free,US,2023-01-06 13:03:01.390657
7579,37,free,US,2023-05-15 00:24:34.804847
7580,96,trial,BR,2023-01-17 22:30:07.347338
7581,61,free,BR,2023-05-01 01:46:50.311026
7582,63,free,US,2023-02-21 15:28:43.826264
7583,26,free,IF,2023-11-17 05:31:44.906603
7584,37,trial,US,2023-06-30 13:06:27.681068
7585,68,paid,US,2023-06-06 22:29:05.5759
7586,42,free,BR,2023-06-21 20:05:51.638668
7587,23,free,US,2023-07-09 05:40:59.096148
7588,19,free,US,2023-04-16 18:40:39.166408
7589,24,free,US,2023-11-25 10:07:01.155943
7590,55,free,US,2023-10-19 15:42:18.781271
7591,28,trial,BR,2023-07-25 14:26:27.564713
7592,62,paid,BR,2023-09-30 05:30:56.295219
7593,71,free,BR,2023-02-24 09:28:05.033891
7594,97,paid,FR,2023-07-14 05:07:19.716259
7595,67,free,BR,2023-03-30 04:57:01.140404
7596,19,free,US,2023-03-23 06:51:51.319724
7597,81,free,IF,2023-06-03 19:07:27.964288
7598,59,paid,US,2023-12-25 16:38:59.194469
7599,25,trial,US,2023-01-04 07:11:16.402068
7600,90,trial,IF,2023-12-05 02:48:44.222958
7601,82,trial,US,2023-08-26 04:13:20.815158
7602,22,free,BR,2023-01-17 07:35:31.772172
7603,83,free,US,2023-01-21 11:49:10.940845
7604,30,free,US,2023-03-24 19:32:19.84336
7605,46,free,FR,2023-06-11 05:27:14.400362
7606,85,paid,BR,2023-01-07 13:43:22.753724
7607,39,paid,FR,2023-12-23 21:54:06.567456
7608,40,free,BR,2023-12-11 10:36:38.001741
7609,39,paid,BR,2023-05-21 18:14:48.763497
7610,29,paid,BR,2023-04-15 22:37:29.745476
7611,53,trial,US,2023-05-03 18:14:24.882877
7612,31,trial,US,2023-01-06 03:42:00.290583
7613,39,free,BR,2023-12-03 00:51:04.312755
7614,31,paid,BR,2023-09-16 14:39:47.656579
7615,95,free,US,2023-09-08 17:08:10.455052
7616,56,free,FR,2023-09-10 23:13:33.896552
7617,73,free,US,2023-12-29 14:19:09.737318
7618,63,free,US,2023-02-28 02:38:39.10361
7619,93,paid,BR,2023-07-22 13:59:20.193109
7620,51,free,US,2023-06-20 09:24:16.203587
7621,49,trial,BR,2023-04-08 04:23:48.929696
7622,59,free,US,2023-07-02 18:48:22.264365
7623,57,free,US,2023-10-19 07:11:34.577426
7624,28,paid,IF,2023-05-29 06:17:21.255506
7625,97,trial,IF,2023-09-07 04:08:58.503789
7626,59,trial,US,2023-04-25 00:06:21.979461
7627,61,trial,US,2023-03-04 21:50:15.783687
7628,91,free,BR,2023-02-27 01:37:54.657358
7629,82,free,US,2023-09-28 13:42:22.907931
7630,81,free,US,2023-04-15 22:41:40.15959
7631,43,free,US,2023-06-21 19:54:35.939307
7632,56,paid,BR,2023-03-24 05:23:51.55027
7633,43,paid,IF,2023-08-07 07:00:38.162351
7634,74,paid,US,2023-06-24 15:04:08.522689
7635,51,trial,BR,2023-04-15 05:33:27.585104
7636,50,paid,US,2023-12-20 23:19:55.096428
7637,75,free,US,2023-12-23 15:25:29.962841
7638,41,paid,US,2023-09-05 03:04:10.512999
7639,28,free,US,2023-04-17 04:11:28.715538
7640,21,trial,US,2023-01-05 16:03:34.373835
7641,91,free,US,2023-05-08 05:08:25.135506
7642,83,paid,US,2023-09-20 09:02:04.092888
7643,22,free,BR,2023-08-03 22:29:19.050188
7644,71,paid,IF,2023-01-27 15:41:06.029321
7645,49,free,IF,2023-03-01 03:14:03.833074
7646,76,paid,US,2023-12-02 18:27:25.137698
7647,95,free,US,2023-05-15 07:49:37.52218
7648,63,paid,FR,2023-12-07 20:53:27.83818
7649,57,free,US,2023-11-22 03:14:52.15201
7650,68,free,BR,2023-06-25 12:49:43.41079
7651,72,free,US,2023-07-18 08:46:36.148006
7652,33,free,FR,2023-12-07 21:12:32.744763
7653,74,paid,BR,2023-01-26 19:34:05.868372
7654,33,free,BR,2023-12-15 23:46:41.078378
7655,75,free,US,2023-11-11 00:56:25.579124
7656,48,free,US,2023-03-28 18:01:47.012693
7657,92,trial,US,2023-03-22 06:14:57.053714
7658,50,free,US,2023-11-11 00:24:42.322322
7659,25,trial,US,2023-06-22 05:38:19.46482
7660,85,free,IF,2023-11-10 10:49:25.362041
7661,36,paid,US,2023-05-08 16:13:09.275765
7662,74,free,IF,2023-10-14 09:45:50.094116
7663,93,free,US,2023-05-20 22:02:20.441408
7664,26,free,US,2023-10-09 00:46:30.428873
7665,41,trial,US,2023-07-17 05:59:03.848203
7666,61,paid,US,2023-12-25 11:15:06.983443
7667,31,free,US,2023-12-11 16:54:01.387586
7668,97,free,BR,2023-10-13 17:30:29.048521
7669,35,paid,IF,2023-10-10 13:18:26.918548
7670,36,free,IF,2023-06-30 02:56:07.631831
7671,74,trial,US,2023-10-22 12:05:17.775783
7672,26,free,US,2023-08-13 10:50:57.742159
7673,83,free,BR,2023-08-08 01:07:56.522756
7674,85,free,US,2023-04-03 12:06:17.703775
7675,85,free,BR,2023-09-07 21:48:25.221492
7676,32,free,BR,2023-03-25 02:28:00.828042
7677,55,free,US,2023-09-17 18:55:21.222104
7678,74,free,BR,2023-12-28 00:19:22.294545
7679,80,paid,IF,2023-06-14 14:54:37.922951
7680,47,free,US,2023-02-09 02:09:44.351648
7681,40,trial,US,2023-02-21 13:07:03.085367
7682,22,free,US,2023-05-12 03:39:03.235339
7683,57,paid,IF,2023-08-17 23:52:23.448916
7684,26,free,BR,2023-09-28 18:54:43.352157
7685,82,paid,BR,2023-09-01 16:54:01.964611
7686,21,free,US,2023-06-22 02:38:09.729094
7687,33,trial,US,2023-08-10 22:10:54.530219
7688,44,paid,BR,2023-05-18 20:40:48.872321
7689,42,paid,IF,2023-09-04 16:52:16.944445
7690,26,trial,US,2023-09-20 17:01:09.853152
7691,71,paid,BR,2023-02-05 06:53:40.365631
7692,95,free,US,2023-02-03 22:55:49.962018
7693,72,free,US,2023-12-18 18:01:59.397123
7694,30,trial,BR,2023-10-29 04:55:09.250388
7695,91,paid,BR,2023-03-15 17:38:52.625093
7696,26,free,US,2023-09-18 01:19:35.413553
7697,65,paid,BR,2023-08-05 00:41:35.326656
7698,41,free,US,2023-09-25 22:46:39.551496
7699,37,paid,BR,2023-01-16 03:24:37.055123
7700,51,trial,BR,2023-07-30 11:52:07.297005
7701,20,paid,US,2023-12-18 00:11:52.910205
7702,21,free,US,2023-11-02 21:05:23.036947
7703,76,free,US,2023-01-30 14:28:13.481567
7704,26,free,US,2023-12-18 19:11:25.490882
7705,36,paid,US,2023-10-01 04:29:30.431619
7706,33,free,US,2023-09-04 04:09:15.813835
7707,80,trial,BR,2023-12-18 15:09:44.764557
7708,34,paid,IF,2023-08-11 21:37:12.368749
7709,79,trial,US,2023-01-28 18:57:44.473516
7710,81,paid,US,2023-03-09 07:12:37.635913
7711,75,free,US,2023-08-08 06:05:19.894539
7712,80,paid,US,2023-03-30 13:02:09.635232
7713,24,trial,US,2023-10-09 21:22:52.501857
7714,23,free,BR,2023-03-15 18:19:09.112884
7715,84,free,US,2023-03-04 21:50:06.249078
7716,82,free,IF,2023-02-12 00:47:06.74912
7717,55,free,BR,2023-10-02 18:37:50.702109
7718,31,free,BR,2023-01-04 11:06:14.499327
7719,97,free,BR,2023-04-10 17:18:27.212475
7720,80,paid,US,2023-03-30 17:38:57.431809
7721,67,trial,US,2023-12-19 05:27:26.470261
7722,44,free,US,2023-10-05 00:56:33.147448
7723,57,free,IF,2023-11-29 03:44:10.146352
7724,33,free,US,2023-05-03 23:45:02.09589
7725,55,paid,FR,2023-08-01 20:28:38.714567
7726,62,paid,US,2023-04-15 08:10:35.534411
7727,39,trial,BR,2023-09-11 03:24:00.551905
7728,93,paid,US,2023-02-24 16:13:02.110929
7729,91,free,BR,2023-04-28 10:56:14.493707
7730,38,free,US,2023-04-25 11:30:38.484901
7731,59,free,US,2023-05-15 04:33:44.169004
7732,43,free,US,2023-07-08 23:16:56.019357
7733,36,free,US,2023-09-02 21:06:47.352992
7734,37,free,BR,2023-08-14 13:55:23.947975
7735,95,free,BR,2023-09-17 02:32:04.151476
7736,22,free,US,2023-04-30 21:33:25.447196
7737,53,free,US,2023-02-26 23:24:35.893666
7738,26,free,BR,2023-05-20 20:19:49.409188
7739,25,paid,US,2023-06-06 17:15:59.606922
7740,48,paid,US,2023-10-15 07:28:18.766981
7741,57,free,US,2023-02-11 01:38:42.585455
7742,79,free,BR,2023-11-03 12:55:39.956628
7743,32,free,BR,2023-10-16 13:58:17.804912
7744,56,paid,US,2023-03-04 23:12:24.799029
7745,62,paid,US,2023-02-04 05:29:25.517732
7746,54,free,US,2023-11-30 06:20:52.011852
7747,65,paid,IF,2023-12-13 15:26:20.486844
7748,61,free,BR,2023-12-24 11:04:24.792633
7749,49,free,US,2023-03-16 20:16:48.00068
7750,52,paid,IF,2023-07-03 07:56:27.167416
7751,89,free,FR,2023-04-17 21:04:24.948975
7752,27,trial,BR,2023-04-12 13:31:40.078131
7753,85,free,US,2023-12-12 06:29:04.826431
7754,43,free,BR,2023-05-02 17:43:06.042445
7755,84,paid,US,2023-01-12 10:39:29.593864
7756,20,free,FR,2023-03-28 18:38:24.905829
7757,69,trial,US,2023-02-23 15:46:52.939561
7758,69,trial,IF,2023-06-23 17:52:53.179304
7759,33,free,US,2023-07-12 11:45:38.118262
7760,57,free,US,2023-08-09 02:21:40.124034
7761,63,free,US,2023-08-04 20:52:18.082308
7762,34,free,BR,2023-08-28 14:51:35.66661
7763,82,free,IF,2023-02-21 10:18:01.872232
7764,61,paid,US,2023-05-14 14:17:00.284288
7765,42,free,BR,2023-05-30 23:12:53.250668
7766,30,free,US,2023-04-08 09:50:07.061829
7767,85,paid,US,2023-04-10 17:30:57.765871
7768,23,paid,BR,2023-08-11 15:40:16.030526
7769,77,free,BR,2023-05-20 12:09:45.533367
7770,19,paid,BR,2023-09-04 16:38:00.297547
7771,85,paid,BR,2023-10-20 22:18:44.139206
7772,20,free,FR,2023-09-24 05:29:38.722715
7773,30,free,US,2023-12-24 00:55:15.260456
7774,76,paid,BR,2023-01-08 19:36:11.540513
7775,27,free,US,2023-02-10 08:19:26.483108
7776,42,free,IF,2023-04-24 15:05:21.813904
7777,72,free,FR,2023-11-27 05:33:08.71413
7778,93,free,US,2023-03-25 01:07:43.892407
7779,88,paid,US,2023-06-21 03:21:38.8447
7780,73,free,BR,2023-02-01 08:44:44.021867
7781,90,paid,US,2023-07-31 03:17:48.349328
7782,96,paid,BR,2023-08-31 03:43:44.474333
7783,75,free,US,2023-09-16 16:49:33.229264
7784,34,free,BR,2023-08-11 20:41:22.718668
7785,50,free,BR,2023-04-02 18:52:42.897101
7786,27,free,US,2023-07-23 06:57:41.64993
7787,45,free,US,2023-02-02 09:29:55.733063
7788,28,paid,US,2023-08-29 05:59:28.49009
7789,86,free,US,2023-05-18 08:35:05.961699
7790,94,trial,US,2023-06-05 13:48:20.356972
7791,50,trial,BR,2023-11-27 16:50:34.36503
7792,22,free,US,2023-08-18 15:23:19.207789
7793,87,trial,US,2023-09-06 10:01:57.798777
7794,92,free,US,2023-07-15 03:59:38.539979
7795,59,free,US,2023-02-14 18:24:58.981676
7796,95,free,BR,2023-12-25 21:38:01.932912
7797,79,free,BR,2023-12-14 01:22:24.838143
7798,90,free,BR,2023-08-05 00:36:06.884959
7799,56,free,BR,2023-05-31 02:20:21.611952
7800,40,free,BR,2023-10-15 00:57:23.150949
7801,85,free,US,2023-03-12 12:10:56.572088
7802,43,free,FR,2023-09-18 07:35:49.033262
7803,71,paid,US,2023-02-26 01:30:42.077524
7804,92,free,US,2023-10-17 23:39:20.045318
7805,58,free,US,2023-08-13 11:05:06.354955
7806,34,free,US,2023-10-15 03:41:56.788077
7807,93,paid,US,2023-02-25 23:31:06.264247
7808,74,paid,US,2023-10-19 07:42:49.466856
7809,50,free,US,2023-12-05 21:57:28.613113
7810,38,free,US,2023-06-28 18:17:13.597519
7811,26,free,US,2023-10-07 05:59:16.889421
7812,23,free,BR,2023-05-15 12:49:10.070797
7813,73,free,FR,2023-10-27 00:14:53.294691
7814,28,free,IF,2023-03-29 11:31:10.962673
7815,74,free,BR,2023-10-10 19:54:45.341474
7816,37,trial,BR,2023-06-01 14:38:49.55914
7817,93,paid,BR,2023-09-02 06:08:33.774227
7818,34,paid,IF,2023-02-04 23:28:12.753266
7819,75,free,US,2023-05-21 04:14:43.726087
7820,65,free,IF,2023-12-10 14:17:26.160753
7821,49,free,US,2023-11-02 02:20:17.403027
7822,70,trial,US,2023-02-17 14:26:29.791877
7823,30,paid,US,2023-08-16 00:41:24.380779
7824,64,free,US,2023-02-03 00:54:52.450593
7825,53,paid,BR,2023-06-22 10:30:03.686001
7826,29,trial,BR,2023-08-14 14:53:06.122553
7827,93,trial,US,2023-11-16 17:03:57.079447
7828,26,free,US,2023-09-16 19:37:49.783598
7829,91,paid,BR,2023-08-18 12:33:26.045731
7830,42,free,US,2023-10-27 03:28:52.761449
7831,87,paid,US,2023-05-18 02:27:43.368563
7832,85,trial,US,2023-06-25 13:36:14.13427
7833,34,paid,US,2023-09-06 06:25:39.026381
7834,18,free,IF,2023-02-07 05:07:39.763894
7835,82,paid,BR,2023-10-15 20:50:23.785775
7836,89,free,IF,2023-06-11 06:00:00.398728
7837,52,paid,US,2023-09-12 18:06:09.306664
7838,50,free,IF,2023-02-08 16:23:18.320473
7839,32,free,BR,2023-11-14 10:33:05.165347
7840,97,free,BR,2023-05-07 01:37:12.039866
7841,65,paid,US,2023-07-10 08:28:26.213863
7842,30,free,IF,2023-08-10 20:42:42.18992
7843,68,trial,BR,2023-07-09 21:17:46.329131
7844,37,free,BR,2023-06-06 13:17:20.322874
7845,92,free,US,2023-08-24 21:26:53.551049
7846,24,free,BR,2023-04-02 13:10:57.918812
7847,67,paid,US,2023-02-07 23:37:42.341188
7848,25,paid,US,2023-12-25 22:40:13.654765
7849,56,free,BR,2023-02-06 16:52:27.310994
7850,37,trial,FR,2023-05-03 05:46:26.474945
7851,89,paid,US,2023-11-28 09:11:02.273241
7852,90,free,BR,2023-09-08 19:52:45.300754
7853,28,trial,BR,2023-01-13 19:09:50.801899
7854,89,free,US,2023-06-04 17:53:06.128819
7855,25,paid,US,2023-04-22 00:02:09.984347
7856,89,paid,BR,2023-05-18 23:30:45.436093
7857,60,free,IF,2023-06-28 12:36:53.397392
7858,26,trial,US,2023-07-07 00:14:19.061345
7859,75,free,US,2023-02-06 12:38:17.149461
7860,58,free,US,2023-05-13 19:24:28.910622
7861,32,free,BR,2023-08-05 22:54:33.524453
7862,61,free,BR,2023-07-04 06:05:33.600056
7863,18,free,IF,2023-11-07 11:44:08.549899
7864,29,free,US,2023-04-21 04:22:47.902792
7865,38,free,BR,2023-05-25 00:55:20.923318
7866,24,trial,US,2023-02-06 08:21:54.932183
7867,47,free,IF,2023-06-23 13:02:53.726954
7868,91,paid,US,2023-05-24 03:03:21.150369
7869,27,free,BR,2023-11-11 04:45:21.43676
7870,21,free,BR,2023-03-03 16:32:00.507725
7871,39,paid,BR,2023-04-22 20:07:45.01034
7872,41,trial,BR,2023-02-28 07:40:14.091543
7873,58,free,US,2023-07-18 14:49:58.599837
7874,23,trial,US,2023-03-13 05:49:34.449946
7875,22,paid,US,2023-01-10 17:32:48.389257
7876,77,paid,US,2023-01-08 23:56:44.250866
7877,30,free,FR,2023-12-28 12:46:21.918225
7878,61,paid,BR,2023-03-14 08:03:50.065019
7879,49,trial,BR,2023-02-12 07:14:14.797229
7880,58,trial,BR,2023-07-10 11:23:29.439672
7881,97,free,US,2023-03-27 02:54:25.596121
7882,49,free,BR,2023-05-16 01:03:19.668209
7883,88,free,US,2023-01-10 21:47:12.405202
7884,18,free,US,2023-07-13 12:14:12.96425
7885,48,trial,BR,2023-09-06 17:42:54.042412
7886,97,trial,BR,2023-02-22 09:36:46.739044
7887,56,paid,US,2023-07-28 05:58:28.482467
7888,85,free,US,2023-08-22 02:44:04.626943
7889,62,free,US,2023-04-30 19:29:26.991069
7890,78,trial,US,2023-12-07 03:44:01.886134
7891,93,paid,BR,2023-08-29 18:56:46.024984
7892,90,paid,BR,2023-09-01 03:27:52.838422
7893,35,free,BR,2023-10-26 22:31:52.159692
7894,60,free,US,2023-02-05 18:32:49.885019
7895,65,free,US,2023-02-18 20:38:07.388647
7896,26,free,US,2023-06-06 00:46:56.880713
7897,55,free,US,2023-10-23 00:49:00.797983
7898,25,free,BR,2023-02-17 09:38:07.176448
7899,94,trial,US,2023-07-04 11:56:27.481223
7900,22,free,IF,2023-10-17 19:40:01.951657
7901,45,free,BR,2023-06-29 03:52:09.499939
7902,85,free,BR,2023-05-20 10:53:41.857862
7903,58,trial,US,2023-08-02 20:16:18.684888
7904,57,free,US,2023-05-29 00:51:29.653835
7905,33,free,US,2023-04-12 11:52:07.920764
7906,75,free,BR,2023-04-20 08:28:58.477398
7907,75,free,FR,2023-07-07 08:02:14.839781
7908,68,paid,BR,2023-12-27 10:05:36.653403
7909,26,free,FR,2023-04-21 08:46:00.693573
7910,78,free,US,2023-03-23 15:17:56.624138
7911,26,paid,BR,2023-06-14 19:20:33.253577
7912,76,paid,BR,2023-09-29 12:46:04.328078
7913,65,free,FR,2023-02-06 13:03:56.324905
7914,41,free,US,2023-03-05 00:57:42.659995
7915,63,paid,US,2023-10-28 09:00:31.422523
7916,43,paid,BR,2023-06-30 17:51:18.035044
7917,40,paid,US,2023-01-13 13:32:12.089054
7918,34,free,IF,2023-05-10 13:21:05.093782
7919,32,free,BR,2023-05-14 16:28:16.486686
7920,44,free,US,2023-05-13 02:46:22.964601
7921,85,free,US,2023-09-30 06:02:13.627715
7922,79,trial,US,2023-12-08 07:30:54.773943
7923,42,free,IF,2023-08-14 20:26:15.676934
7924,93,free,US,2023-02-21 14:33:39.159806
7925,51,free,US,2023-05-24 18:54:12.883074
7926,94,free,US,2023-02-09 16:16:59.511588
7927,91,free,BR,2023-07-08 02:27:31.978159
7928,81,free,US,2023-11-27 18:13:58.330111
7929,22,free,IF,2023-06-30 23:00:17.24973
7930,60,free,US,2023-05-25 17:15:57.882417
7931,84,paid,US,2023-06-08 06:29:28.006638
7932,92,paid,US,2023-11-08 11:05:30.335539
7933,44,trial,US,2023-09-22 20:41:03.478755
7934,43,free,BR,2023-05-30 17:55:17.689269
7935,57,paid,BR,2023-06-27 19:09:25.512688
7936,64,paid,IF,2023-03-21 17:38:50.570931
7937,50,trial,US,2023-06-23 15:09:29.285993
7938,51,paid,BR,2023-10-05 03:26:45.550214
7939,54,free,US,2023-05-15 14:53:49.142936
7940,35,free,BR,2023-03-09 21:48:29.966179
7941,65,free,BR,2023-04-07 13:05:01.263754
7942,34,trial,BR,2023-10-01 13:34:04.014236
7943,74,free,US,2023-10-26 18:00:43.158807
7944,68,free,US,2023-06-06 11:54:43.080559
7945,35,free,US,2023-03-20 18:08:40.21664
7946,82,trial,US,2023-02-19 10:06:37.324304
7947,27,free,BR,2023-04-13 06:17:22.545635
7948,79,free,US,2023-03-08 11:20:15.673707
7949,31,free,BR,2023-11-08 19:09:36.442367
7950,60,paid,US,2023-09-06 12:14:16.5318
7951,51,trial,BR,2023-03-16 18:08:28.813694
7952,60,free,US,2023-08-01 05:00:36.140703
7953,48,free,BR,2023-02-05 02:32:04.057936
7954,45,free,US,2023-06-13 11:42:48.790345
7955,44,free,US,2023-05-01 00:12:24.475183
7956,51,free,BR,2023-06-06 03:24:13.929694
7957,55,trial,US,2023-04-18 00:12:45.717593
7958,24,trial,US,2023-10-27 09:39:15.810118
7959,37,free,US,2023-04-07 06:48:25.85774
7960,86,paid,US,2023-04-30 19:03:57.255552
7961,77,free,BR,2023-01-22 04:41:22.75012
7962,97,trial,BR,2023-11-28 06:27:10.761515
7963,94,trial,IF,2023-05-08 01:13:02.17384
7964,70,free,US,2023-02-28 12:36:19.863257
7965,73,trial,BR,2023-03-02 13:31:53.419055
